Timestamp,Household_ID,Temperature,Energy_Price,HVAC,Refrigerator,Water_Heater,Dishwasher,Washing_Machine,Dryer,EV_Charger,Lighting,Total_Consumption,PV_Generation,Net_Consumption,Grid_Carbon_Intensity,Weather_Condition,Battery_Capacity,Battery_Power,Battery_SOC,Battery_Charge,Battery_Discharge,Grid_Import,Grid_Export,Energy_Cost,Carbon_Emissions,Temperature_Setpoint,Temperature_Deviation,Comfort_Utility
2023-05-18 19:00:00,20,15.5,0.17,0.36,0.17,1.43,1.22,0.66,0.0,0.0,0.52,4.359999999999999,0.0,1.6899999999999995,188.21,Clear,10.0,5.0,0.54,0.0,2.67,0.0,0.0,0.0,0.0,21.0,5.4,0.9
2023-05-18 20:00:00,3,23.5,0.17,0.26,0.15,1.28,1.27,0.75,0.0,0.0,0.46,4.17,0.0,1.4499999999999997,196.24,Cloudy,10.0,5.0,0.27,0.0,2.72,0.0,0.0,0.0,0.0,21.0,2.5,0.97
2023-05-18 21:00:00,2,21.8,0.17,0.04,0.17,2.1,0.94,0.92,0.0,0.0,0.4,4.57,0.0,2.08,205.23,Cloudy,10.0,5.0,0.02,0.0,2.49,0.0,0.0,0.0,0.0,21.0,0.8,0.98
2023-05-18 22:00:00,23,24.0,0.11,0.33,0.19,1.41,0.0,0.0,0.0,0.0,0.43,2.36,0.0,2.36,221.49,Clear,10.0,5.0,0.02,0.0,0.0,2.51,0.0,0.28,0.55,21.0,3.0,0.97
2023-05-18 23:00:00,80,23.0,0.11,0.19,0.17,0.56,0.0,0.0,0.0,0.0,0.53,1.4500000000000002,0.0,1.4500000000000002,240.78,Rainy,10.0,5.0,0.02,0.0,0.0,0.95,0.0,0.1,0.22,21.0,2.0,0.98
2023-05-19 00:00:00,6,20.3,0.11,0.08,0.18,0.65,0.0,0.63,0.0,0.0,0.11,1.6500000000000001,0.0,1.6500000000000001,253.44,Cloudy,10.0,5.0,0.02,0.0,0.0,0.39,0.0,0.04,0.1,21.0,0.6,0.99
2023-05-19 01:00:00,21,21.6,0.11,0.05,0.15,0.7,0.0,0.0,0.0,0.0,0.08,0.9799999999999999,0.0,0.9799999999999999,263.25,Cloudy,10.0,5.0,0.02,0.0,0.0,0.29,0.0,0.03,0.07,21.0,0.6,0.99
2023-05-19 02:00:00,73,23.0,0.11,0.18,0.15,0.56,0.0,1.14,0.0,0.0,0.11,2.1399999999999997,0.0,2.1399999999999997,264.95,Cloudy,10.0,5.0,0.02,0.0,0.0,0.47,0.0,0.05,0.12,21.0,2.0,0.98
2023-05-19 03:00:00,33,21.5,0.11,0.03,0.19,0.53,0.0,0.76,0.0,0.0,0.15,1.66,0.0,1.66,275.58,Clear,10.0,5.0,0.02,0.0,0.0,0.38,0.0,0.04,0.1,21.0,0.5,0.99
2023-05-19 04:00:00,9,20.6,0.11,0.04,0.19,0.73,0.0,1.12,0.0,0.0,0.1,2.18,0.0,2.18,286.73,Clear,10.0,5.0,0.02,0.0,0.0,0.33,0.0,0.03,0.09,21.0,0.3,0.99
2023-05-19 05:00:00,14,25.1,0.11,0.55,0.16,1.66,0.0,1.17,0.0,7.0,0.11,10.649999999999999,0.0,10.649999999999999,292.35,Windy,10.0,5.0,0.02,0.0,0.0,7.78,0.0,0.88,2.27,21.0,4.1,0.94
2023-05-19 06:00:00,77,22.8,0.11,0.18,0.16,1.56,0.0,0.69,0.0,0.0,0.29,2.88,0.0,2.88,302.47,Clear,10.0,5.0,0.02,0.0,0.0,2.85,0.0,0.32,0.86,21.0,1.8,0.98
2023-05-19 07:00:00,45,20.2,0.17,0.02,0.17,1.81,0.0,0.66,0.0,0.0,0.25,2.91,0.0,2.91,291.17,Clear,10.0,5.0,0.02,0.0,0.0,2.7,0.0,0.46,0.78,21.0,0.7,0.99
2023-05-19 08:00:00,30,16.0,0.17,0.32,0.15,2.38,0.0,0.79,0.0,0.0,0.27,3.9099999999999997,1.82,2.09,291.09,Clear,10.0,5.0,0.02,0.0,0.0,1.33,0.0,0.22,0.38,21.0,4.9,0.92
2023-05-19 09:00:00,26,22.9,0.17,0.17,0.16,1.35,0.0,0.88,0.0,0.0,0.0,2.56,3.42,0.17000000000000015,283.96,Cloudy,10.0,5.0,0.12,1.03,0.0,0.0,0.0,0.0,0.0,21.0,1.9,0.98
2023-05-19 10:00:00,75,21.8,0.11,0.03,0.16,0.74,0.0,0.65,0.0,0.0,0.0,1.58,3.96,1.37,260.72,Cloudy,10.0,5.0,0.5,3.75,0.0,0.0,0.0,0.0,0.0,21.0,0.8,0.98
2023-05-19 11:00:00,79,21.3,0.11,0.0,0.18,0.78,0.0,0.75,0.0,0.0,0.0,1.71,5.82,0.8899999999999997,265.26,Cloudy,10.0,5.0,1.0,5.0,0.0,0.0,0.62,0.0,0.0,21.0,0.3,0.99
2023-05-19 12:00:00,43,25.1,0.11,0.48,0.18,0.68,0.99,1.14,0.0,0.0,0.0,3.4699999999999998,5.62,2.7399999999999993,239.65,Cloudy,10.0,5.0,1.0,4.89,0.0,0.0,0.0,0.0,0.0,21.0,4.1,0.94
2023-05-19 13:00:00,66,28.4,0.11,1.0,0.15,0.53,1.36,0.5,0.0,0.0,0.0,3.54,6.83,1.71,233.5,Clear,10.0,5.0,1.0,5.0,0.0,0.0,0.16,0.0,0.0,21.0,7.4,0.78
2023-05-19 14:00:00,59,18.6,0.11,0.05,0.17,0.36,1.2,0.69,2.5,0.0,0.0,4.97,5.76,2.2199999999999998,223.25,Rainy,10.0,5.0,1.0,3.01,0.0,0.0,0.0,0.0,0.0,21.0,2.3,0.97
2023-05-19 15:00:00,30,25.8,0.11,0.62,0.17,0.3,0.0,0.5,0.0,0.0,0.0,1.59,4.62,0.2899999999999996,201.08,Clear,10.0,5.0,1.0,3.32,0.0,0.0,0.0,0.0,0.0,21.0,4.8,0.92
2023-05-19 16:00:00,92,21.1,0.11,0.01,0.19,0.62,0.0,0.61,0.0,0.0,0.0,1.4300000000000002,4.68,1.2200000000000002,210.58,Cloudy,10.0,5.0,1.0,4.47,0.0,0.0,0.0,0.0,0.0,21.0,0.1,0.99
2023-05-19 17:00:00,80,23.8,0.11,0.28,0.15,1.9,0.0,1.12,2.5,0.0,0.0,5.95,2.61,3.3400000000000003,195.15,Rainy,10.0,5.0,1.0,0.0,0.0,0.39,0.0,0.04,0.07,21.0,2.8,0.97
2023-05-19 18:00:00,63,23.3,0.17,0.27,0.18,1.67,1.13,0.87,0.0,0.0,0.45,4.57,1.86,2.1,197.68,Clear,10.0,5.0,0.93,0.0,0.61,0.0,0.0,0.0,0.0,21.0,2.3,0.97
2023-05-19 19:00:00,72,23.2,0.17,0.28,0.16,1.33,1.18,0.74,0.0,0.0,0.47,4.16,0.0,1.37,193.37,Clear,10.0,5.0,0.65,0.0,2.79,0.0,0.0,0.0,0.0,21.0,2.2,0.97
2023-05-19 20:00:00,21,20.5,0.17,0.0,0.18,2.03,1.36,1.06,0.0,0.0,0.49,5.120000000000001,0.0,2.870000000000001,191.97,Clear,10.0,5.0,0.43,0.0,2.25,0.0,0.0,0.0,0.0,21.0,0.4,0.99
2023-05-19 21:00:00,15,15.5,0.17,0.32,0.17,1.52,1.14,1.18,0.0,0.0,0.42,4.749999999999999,0.0,2.029999999999999,211.0,Clear,10.0,5.0,0.16,0.0,2.72,0.0,0.0,0.0,0.0,21.0,5.4,0.9
2023-05-19 22:00:00,66,23.2,0.11,0.23,0.15,1.39,0.0,1.07,0.0,0.0,0.48,3.32,0.0,3.32,226.78,Windy,10.0,5.0,0.16,0.0,0.0,2.62,0.0,0.29,0.59,21.0,2.2,0.97
2023-05-19 23:00:00,23,19.8,0.11,0.04,0.17,0.45,0.0,0.99,0.0,0.0,0.52,2.17,0.0,2.17,240.7,Cloudy,10.0,5.0,0.16,0.0,0.0,0.74,0.0,0.08,0.17,21.0,1.1,0.98
2023-05-20 00:00:00,48,26.8,0.11,0.77,0.15,0.61,0.0,0.93,0.0,0.0,0.11,2.57,0.0,2.57,252.0,Clear,10.0,5.0,0.16,0.0,0.0,1.04,0.0,0.11,0.26,21.0,5.8,0.88
2023-05-20 01:00:00,14,24.5,0.11,0.48,0.15,0.56,0.0,0.88,0.0,0.0,0.12,2.19,0.0,2.19,252.36,Clear,10.0,5.0,0.16,0.0,0.0,0.75,0.0,0.08,0.19,21.0,3.5,0.96
2023-05-20 02:00:00,45,21.7,0.11,0.06,0.18,0.64,0.0,1.07,0.0,7.0,0.11,9.059999999999999,0.0,9.059999999999999,268.96,Cloudy,10.0,5.0,0.16,0.0,0.0,7.37,0.0,0.83,1.98,21.0,0.7,0.99
2023-05-20 03:00:00,9,24.6,0.11,0.48,0.17,0.36,0.0,0.0,0.0,0.0,0.11,1.12,0.0,1.12,276.14,Windy,10.0,5.0,0.16,0.0,0.0,0.73,0.0,0.08,0.2,21.0,3.6,0.95
2023-05-20 04:00:00,22,24.5,0.11,0.52,0.18,0.29,0.0,0.75,0.0,0.0,0.09,1.83,0.0,1.83,287.23,Windy,10.0,5.0,0.16,0.0,0.0,0.75,0.0,0.08,0.21,21.0,3.5,0.96
2023-05-20 05:00:00,10,18.7,0.11,0.08,0.18,2.13,0.0,0.75,0.0,7.0,0.12,10.26,0.0,10.26,283.03,Clear,10.0,5.0,0.16,0.0,0.0,7.39,0.0,0.83,2.09,21.0,2.2,0.97
2023-05-20 06:00:00,56,28.1,0.11,0.99,0.16,1.63,0.0,0.62,0.0,0.0,0.3,3.6999999999999997,0.0,3.6999999999999997,298.8,Clear,10.0,5.0,0.16,0.0,0.0,3.6,0.0,0.4,1.07,21.0,7.1,0.8
2023-05-20 07:00:00,65,23.6,0.17,0.23,0.18,1.3,0.0,0.94,0.0,0.0,0.29,2.94,0.0,2.94,294.42,Rainy,10.0,5.0,0.16,0.0,0.0,2.91,0.0,0.49,0.85,21.0,2.6,0.97
2023-05-20 08:00:00,13,23.0,0.17,0.16,0.16,1.44,0.0,1.01,0.0,0.0,0.23,3.0,1.78,1.22,284.0,Cloudy,10.0,5.0,0.16,0.0,0.0,1.15,0.0,0.19,0.32,21.0,2.0,0.98
2023-05-20 09:00:00,57,20.9,0.17,0.02,0.16,2.26,0.0,0.8,0.0,0.0,0.0,3.24,3.61,0.9200000000000004,272.22,Clear,10.0,5.0,0.29,1.29,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.99
2023-05-20 10:00:00,4,25.2,0.11,0.56,0.16,0.4,0.0,0.63,0.0,0.0,0.0,1.75,4.84,1.0700000000000003,264.74,Windy,10.0,5.0,0.7,4.16,0.0,0.0,0.0,0.0,0.0,21.0,4.2,0.94
2023-05-20 11:00:00,78,21.4,0.11,0.05,0.16,0.58,0.0,0.84,0.0,0.0,0.0,1.63,4.95,1.42,254.9,Windy,10.0,5.0,1.0,4.74,0.0,0.0,0.0,0.0,0.0,21.0,0.4,0.99
2023-05-20 12:00:00,94,22.3,0.11,0.08,0.16,0.48,1.15,1.06,0.0,0.0,0.0,2.9299999999999997,6.02,1.9100000000000001,234.98,Clear,10.0,5.0,1.0,5.0,0.0,0.0,0.27,0.0,0.0,21.0,1.3,0.98
2023-05-20 13:00:00,16,25.7,0.11,0.52,0.17,0.57,0.83,0.61,2.5,0.0,0.0,5.199999999999999,6.41,1.9299999999999993,238.46,Cloudy,10.0,5.0,1.0,3.14,0.0,0.0,0.0,0.0,0.0,21.0,4.7,0.93
2023-05-20 14:00:00,38,27.9,0.11,1.02,0.17,0.5,1.18,0.85,0.0,0.0,0.0,3.72,5.09,2.1100000000000003,209.41,Windy,10.0,5.0,1.0,3.48,0.0,0.0,0.0,0.0,0.0,21.0,6.9,0.81
2023-05-20 15:00:00,63,21.6,0.11,0.06,0.17,0.31,0.0,0.72,2.5,0.0,0.0,3.76,4.48,1.0199999999999994,207.23,Windy,10.0,5.0,1.0,1.74,0.0,0.0,0.0,0.0,0.0,21.0,0.6,0.99
2023-05-20 16:00:00,62,27.1,0.11,0.65,0.19,0.41,0.0,0.82,2.5,0.0,0.0,4.57,5.04,1.0500000000000003,204.12,Rainy,10.0,5.0,1.0,1.52,0.0,0.0,0.0,0.0,0.0,21.0,6.1,0.87
2023-05-20 17:00:00,51,28.6,0.11,0.9,0.19,1.77,0.0,0.98,0.0,0.0,0.0,3.8400000000000003,2.83,2.64,191.27,Cloudy,10.0,5.0,1.0,1.63,0.0,0.0,0.0,0.0,0.0,21.0,7.6,0.76
2023-05-20 18:00:00,70,20.9,0.17,0.04,0.15,2.32,1.02,0.63,0.0,0.0,0.5,4.66,1.38,2.4200000000000004,187.18,Cloudy,10.0,5.0,0.91,0.0,0.86,0.0,0.0,0.0,0.0,21.0,0.0,0.99
2023-05-20 19:00:00,64,26.1,0.17,0.68,0.19,1.47,0.85,0.69,0.0,0.0,0.42,4.3,0.0,1.13,187.82,Clear,10.0,5.0,0.59,0.0,3.17,0.0,0.0,0.0,0.0,21.0,5.1,0.91
2023-05-20 20:00:00,9,25.6,0.17,0.46,0.17,1.53,1.46,0.93,0.0,0.0,0.41,4.96,0.0,1.8399999999999999,191.49,Rainy,10.0,5.0,0.28,0.0,3.12,0.0,0.0,0.0,0.0,21.0,4.6,0.93
2023-05-20 21:00:00,26,21.3,0.17,0.08,0.19,1.63,1.17,0.66,0.0,0.0,0.52,4.25,0.0,1.5499999999999998,211.65,Clear,10.0,5.0,0.01,0.0,2.7,0.0,0.0,0.0,0.0,21.0,0.3,0.99
2023-05-20 22:00:00,36,25.4,0.11,0.53,0.15,1.87,0.0,1.06,0.0,0.0,0.4,4.010000000000001,0.0,4.010000000000001,211.5,Clear,10.0,5.0,0.01,0.0,0.0,3.01,0.0,0.34,0.63,21.0,4.4,0.94
2023-05-20 23:00:00,14,27.5,0.11,0.92,0.19,0.75,0.0,0.0,0.0,0.0,0.4,2.2600000000000002,0.0,2.2600000000000002,220.61,Windy,10.0,5.0,0.01,0.0,0.0,1.44,0.0,0.16,0.31,21.0,6.5,0.84
2023-05-21 00:00:00,95,23.2,0.11,0.27,0.19,0.31,0.0,0.75,0.0,0.0,0.14,1.6600000000000001,0.0,1.6600000000000001,249.47,Windy,10.0,5.0,0.01,0.0,0.0,0.58,0.0,0.06,0.14,21.0,2.2,0.97
2023-05-21 01:00:00,20,23.6,0.11,0.23,0.18,0.26,0.0,0.0,0.0,7.0,0.08,7.75,0.0,7.75,256.41,Rainy,10.0,5.0,0.01,0.0,0.0,7.57,0.0,0.85,1.94,21.0,2.6,0.97
2023-05-21 02:00:00,12,26.3,0.11,0.63,0.17,0.39,0.0,1.11,0.0,0.0,0.09,2.3899999999999997,0.0,2.3899999999999997,267.71,Cloudy,10.0,5.0,0.01,0.0,0.0,0.98,0.0,0.11,0.26,21.0,5.3,0.91
2023-05-21 03:00:00,29,22.0,0.11,0.04,0.17,0.67,0.0,1.14,0.0,0.0,0.15,2.17,0.0,2.17,273.96,Rainy,10.0,5.0,0.01,0.0,0.0,0.37,0.0,0.04,0.1,21.0,1.0,0.98
2023-05-21 04:00:00,11,19.4,0.11,0.0,0.18,0.79,0.0,0.71,0.0,0.0,0.1,1.78,0.0,1.78,276.57,Clear,10.0,5.0,0.01,0.0,0.0,0.3,0.0,0.03,0.08,21.0,1.5,0.98
2023-05-21 05:00:00,30,20.0,0.11,0.06,0.15,2.45,0.0,0.68,0.0,0.0,0.13,3.47,0.0,3.47,297.29,Windy,10.0,5.0,0.01,0.0,0.0,0.35,0.0,0.04,0.1,21.0,0.9,0.98
2023-05-21 06:00:00,57,21.1,0.11,0.04,0.18,2.2,0.0,1.06,0.0,0.0,0.26,3.74,0.0,3.74,299.36,Rainy,10.0,5.0,0.01,0.0,0.0,2.87,0.0,0.32,0.85,21.0,0.1,0.99
2023-05-21 07:00:00,84,26.9,0.16,0.9,0.17,1.33,0.0,0.98,0.0,0.0,0.28,3.66,0.0,3.66,285.23,Windy,10.0,5.0,0.01,0.0,0.0,3.58,0.0,0.6,1.02,21.0,5.9,0.88
2023-05-21 08:00:00,6,25.2,0.16,0.43,0.18,1.5,0.0,0.78,0.0,0.0,0.29,3.1799999999999997,1.8,1.3799999999999997,280.82,Rainy,10.0,5.0,0.01,0.0,0.0,1.54,0.0,0.26,0.43,21.0,4.2,0.94
2023-05-21 09:00:00,87,23.1,0.16,0.22,0.15,2.01,0.0,1.12,0.0,0.0,0.0,3.5,3.25,0.72,268.54,Cloudy,10.0,5.0,0.06,0.47,0.0,0.0,0.0,0.0,0.0,21.0,2.1,0.98
2023-05-21 10:00:00,42,27.8,0.11,0.8,0.19,0.53,0.0,0.85,0.0,0.0,0.0,2.37,4.01,1.2800000000000002,268.56,Cloudy,10.0,5.0,0.35,2.92,0.0,0.0,0.0,0.0,0.0,21.0,6.8,0.83
2023-05-21 11:00:00,71,21.8,0.11,0.08,0.19,0.6,0.0,0.98,0.0,0.0,0.0,1.85,5.57,1.2799999999999998,254.03,Clear,10.0,5.0,0.85,5.0,0.0,0.0,0.3,0.0,0.0,21.0,0.8,0.98
2023-05-21 12:00:00,52,22.4,0.11,0.08,0.15,0.41,1.3,1.1,0.0,0.0,0.0,3.04,5.53,2.51,238.54,Cloudy,10.0,5.0,1.0,5.0,0.0,0.0,0.29,0.0,0.0,21.0,1.4,0.98
2023-05-21 13:00:00,20,24.1,0.11,0.35,0.15,0.7,1.42,1.14,0.0,0.0,0.0,3.76,7.15,1.6099999999999994,221.97,Clear,10.0,5.0,1.0,5.0,0.0,0.0,1.64,0.0,0.0,21.0,3.1,0.96
2023-05-21 14:00:00,13,25.2,0.11,0.64,0.16,0.37,0.87,0.78,0.0,0.0,0.0,2.8200000000000003,5.55,2.08,223.93,Windy,10.0,5.0,1.0,4.81,0.0,0.0,0.0,0.0,0.0,21.0,4.2,0.94
2023-05-21 15:00:00,33,17.3,0.11,0.17,0.19,0.74,0.0,0.95,0.0,0.0,0.0,2.05,4.56,1.6900000000000004,210.91,Clear,10.0,5.0,1.0,4.2,0.0,0.0,0.0,0.0,0.0,21.0,3.6,0.96
2023-05-21 16:00:00,60,26.1,0.11,0.53,0.18,0.56,0.0,0.71,0.0,0.0,0.0,1.98,4.67,1.12,197.45,Rainy,10.0,5.0,1.0,3.81,0.0,0.0,0.0,0.0,0.0,21.0,5.1,0.91
2023-05-21 17:00:00,73,17.2,0.11,0.17,0.17,1.34,0.0,0.98,0.0,0.0,0.0,2.66,2.86,2.31,196.09,Clear,10.0,5.0,1.0,2.51,0.0,0.0,0.0,0.0,0.0,21.0,3.7,0.95
2023-05-21 18:00:00,83,19.3,0.16,0.07,0.15,1.33,1.16,0.78,0.0,0.0,0.4,3.89,1.49,1.5800000000000005,187.96,Clear,10.0,5.0,0.91,0.0,0.82,0.0,0.0,0.0,0.0,21.0,1.6,0.98
2023-05-21 19:00:00,61,21.9,0.16,0.03,0.15,2.32,0.95,0.62,0.0,0.0,0.5,4.57,0.0,2.2500000000000004,194.44,Cloudy,10.0,5.0,0.68,0.0,2.32,0.0,0.0,0.0,0.0,21.0,0.9,0.98
2023-05-21 20:00:00,38,21.3,0.16,0.03,0.15,1.76,1.33,1.2,0.0,0.0,0.41,4.88,0.0,1.4899999999999998,206.95,Clear,10.0,5.0,0.34,0.0,3.39,0.0,0.0,0.0,0.0,21.0,0.3,0.99
2023-05-21 21:00:00,27,17.6,0.16,0.08,0.17,1.82,1.32,0.63,0.0,0.0,0.4,4.420000000000001,0.0,1.8000000000000007,207.99,Cloudy,10.0,5.0,0.08,0.0,2.62,0.0,0.0,0.0,0.0,21.0,3.3,0.96
2023-05-21 22:00:00,72,18.8,0.11,0.01,0.19,2.26,0.0,0.68,0.0,0.0,0.41,3.5500000000000003,0.0,3.5500000000000003,219.61,Rainy,10.0,5.0,0.08,0.0,0.0,2.22,0.0,0.25,0.48,21.0,2.1,0.98
2023-05-21 23:00:00,96,23.0,0.11,0.18,0.17,0.59,0.0,1.03,0.0,0.0,0.45,2.42,0.0,2.42,221.53,Clear,10.0,5.0,0.08,0.0,0.0,0.81,0.0,0.09,0.18,21.0,2.0,0.98
2023-05-22 00:00:00,82,25.7,0.11,0.63,0.19,0.4,0.0,0.0,0.0,0.0,0.1,1.3200000000000003,0.0,1.3200000000000003,235.36,Windy,10.0,5.0,0.08,0.0,0.0,0.87,0.0,0.09,0.2,21.0,4.7,0.93
2023-05-22 01:00:00,10,21.9,0.11,0.1,0.17,0.44,0.0,0.66,0.0,0.0,0.13,1.5,0.0,1.5,259.06,Windy,10.0,5.0,0.08,0.0,0.0,0.4,0.0,0.04,0.1,21.0,0.9,0.98
2023-05-22 02:00:00,11,22.1,0.11,0.1,0.15,0.7,0.0,0.89,0.0,0.0,0.09,1.93,0.0,1.93,259.54,Cloudy,10.0,5.0,0.08,0.0,0.0,0.37,0.0,0.04,0.09,21.0,1.1,0.98
2023-05-22 03:00:00,26,20.9,0.11,0.06,0.15,0.64,0.0,1.1,0.0,0.0,0.08,2.0300000000000002,0.0,2.0300000000000002,275.66,Rainy,10.0,5.0,0.08,0.0,0.0,0.32,0.0,0.03,0.09,21.0,0.0,0.99
2023-05-22 04:00:00,92,24.3,0.11,0.28,0.15,0.42,0.0,0.98,0.0,0.0,0.1,1.9300000000000002,0.0,1.9300000000000002,287.77,Rainy,10.0,5.0,0.08,0.0,0.0,0.61,0.0,0.06,0.17,21.0,3.3,0.96
2023-05-22 05:00:00,69,20.4,0.11,0.03,0.19,1.27,0.0,1.07,0.0,0.0,0.12,2.68,0.0,2.68,294.35,Windy,10.0,5.0,0.08,0.0,0.0,0.35,0.0,0.04,0.1,21.0,0.5,0.99
2023-05-22 06:00:00,71,18.4,0.11,0.02,0.19,2.04,0.0,0.84,0.0,0.0,0.25,3.34,0.0,3.34,285.54,Clear,10.0,5.0,0.08,0.0,0.0,2.58,0.0,0.29,0.73,21.0,2.5,0.97
2023-05-22 07:00:00,41,19.0,0.16,0.07,0.19,1.93,0.0,0.68,0.0,0.0,0.3,3.17,0.0,3.17,290.46,Windy,10.0,5.0,0.08,0.0,0.0,3.06,0.0,0.51,0.89,21.0,1.9,0.98
2023-05-22 08:00:00,20,21.0,0.16,0.0,0.17,1.29,0.0,0.94,0.0,0.0,0.27,2.67,1.75,0.9199999999999999,277.57,Cloudy,10.0,5.0,0.08,0.0,0.0,0.8,0.0,0.13,0.22,21.0,0.0,0.99
2023-05-22 09:00:00,37,19.4,0.16,0.1,0.16,2.22,0.0,0.81,0.0,0.0,0.0,3.2900000000000005,2.75,0.9900000000000004,273.41,Windy,10.0,5.0,0.12,0.45,0.0,0.0,0.0,0.0,0.0,21.0,1.5,0.98
2023-05-22 10:00:00,67,25.1,0.11,0.43,0.15,0.25,0.0,0.72,0.0,0.0,0.0,1.5499999999999998,4.18,0.8600000000000003,271.3,Rainy,10.0,5.0,0.47,3.49,0.0,0.0,0.0,0.0,0.0,21.0,4.1,0.94
2023-05-22 11:00:00,56,17.0,0.11,0.18,0.18,0.53,0.0,0.99,0.0,0.0,0.0,1.88,5.79,1.0899999999999999,251.72,Cloudy,10.0,5.0,0.97,5.0,0.0,0.0,0.4,0.0,0.0,21.0,3.9,0.95
2023-05-22 12:00:00,19,20.4,0.11,0.02,0.17,0.49,1.01,0.94,0.0,0.0,0.0,2.63,6.37,1.2599999999999998,246.58,Cloudy,10.0,5.0,1.0,5.0,0.0,0.0,1.17,0.0,0.0,21.0,0.5,0.99
2023-05-22 13:00:00,87,17.7,0.11,0.1,0.15,0.58,0.86,1.01,0.0,0.0,0.0,2.7,6.81,0.8900000000000006,223.43,Windy,10.0,5.0,1.0,5.0,0.0,0.0,1.56,0.0,0.0,21.0,3.2,0.96
2023-05-22 14:00:00,32,24.1,0.11,0.35,0.16,0.75,0.99,1.14,0.0,0.0,0.0,3.3899999999999997,6.54,1.8499999999999996,222.73,Windy,10.0,5.0,1.0,5.0,0.0,0.0,1.05,0.0,0.0,21.0,3.1,0.96
2023-05-22 15:00:00,53,27.6,0.11,0.87,0.15,0.31,0.0,0.73,0.0,0.0,0.0,2.06,5.95,1.0399999999999996,198.22,Clear,10.0,5.0,1.0,4.93,0.0,0.0,0.0,0.0,0.0,21.0,6.6,0.84
2023-05-22 16:00:00,50,19.4,0.11,0.02,0.17,0.66,0.0,0.89,0.0,0.0,0.0,1.7400000000000002,4.36,1.54,198.15,Rainy,10.0,5.0,1.0,4.16,0.0,0.0,0.0,0.0,0.0,21.0,1.5,0.98
2023-05-22 17:00:00,59,26.0,0.11,0.6,0.16,1.96,0.0,1.05,0.0,0.0,0.0,3.7699999999999996,3.46,2.9299999999999997,196.45,Cloudy,10.0,5.0,1.0,2.62,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.92
2023-05-22 18:00:00,79,23.5,0.16,0.21,0.16,2.02,0.97,0.7,0.0,0.0,0.51,4.57,1.63,1.9900000000000004,186.03,Cloudy,10.0,5.0,0.9,0.0,0.95,0.0,0.0,0.0,0.0,21.0,2.5,0.97
2023-05-22 19:00:00,1,16.6,0.16,0.21,0.19,2.26,0.0,0.0,0.0,0.0,0.49,3.1499999999999995,0.0,0.5999999999999996,188.24,Cloudy,10.0,5.0,0.64,0.0,2.55,0.0,0.0,0.0,0.0,21.0,4.3,0.94
2023-05-22 20:00:00,1,14.8,0.16,0.4,0.19,1.22,1.38,0.62,0.0,0.0,0.5,4.3100000000000005,0.0,1.6100000000000003,200.46,Cloudy,10.0,5.0,0.37,0.0,2.7,0.0,0.0,0.0,0.0,21.0,6.1,0.87
2023-05-22 21:00:00,38,20.9,0.16,0.0,0.19,1.2,1.46,1.05,0.0,0.0,0.48,4.379999999999999,0.0,1.7899999999999991,210.26,Windy,10.0,5.0,0.11,0.0,2.59,0.0,0.0,0.0,0.0,21.0,0.0,0.99
2023-05-22 22:00:00,82,20.5,0.11,0.05,0.19,1.31,0.0,0.76,0.0,0.0,0.45,2.7600000000000002,0.0,2.7600000000000002,217.06,Clear,10.0,5.0,0.11,0.0,0.0,2.68,0.0,0.3,0.58,21.0,0.4,0.99
2023-05-22 23:00:00,97,26.2,0.11,0.67,0.15,0.72,0.0,0.74,0.0,7.0,0.44,9.72,0.0,9.72,231.9,Clear,10.0,5.0,0.11,0.0,0.0,8.28,0.0,0.93,1.92,21.0,5.2,0.91
2023-05-23 00:00:00,34,24.9,0.11,0.36,0.15,0.75,0.0,1.06,0.0,0.0,0.1,2.4200000000000004,0.0,2.4200000000000004,239.69,Rainy,10.0,5.0,0.11,0.0,0.0,0.71,0.0,0.08,0.17,21.0,3.9,0.95
2023-05-23 01:00:00,36,19.7,0.11,0.0,0.15,0.27,0.0,0.83,0.0,0.0,0.11,1.36,0.0,1.36,263.99,Windy,10.0,5.0,0.11,0.0,0.0,0.27,0.0,0.03,0.07,21.0,1.2,0.98
2023-05-23 02:00:00,88,21.3,0.11,0.02,0.19,0.66,0.0,0.88,0.0,0.0,0.14,1.8900000000000001,0.0,1.8900000000000001,257.32,Windy,10.0,5.0,0.11,0.0,0.0,0.35,0.0,0.04,0.09,21.0,0.3,0.99
2023-05-23 03:00:00,30,21.6,0.11,0.07,0.16,0.71,0.0,0.85,0.0,0.0,0.1,1.8900000000000001,0.0,1.8900000000000001,281.86,Rainy,10.0,5.0,0.11,0.0,0.0,0.35,0.0,0.03,0.09,21.0,0.6,0.99
2023-05-23 04:00:00,3,19.5,0.11,0.03,0.18,0.66,0.0,1.17,0.0,7.0,0.13,9.17,0.0,9.17,276.73,Windy,10.0,5.0,0.11,0.0,0.0,7.35,0.0,0.82,2.03,21.0,1.4,0.98
2023-05-23 05:00:00,82,25.8,0.11,0.69,0.16,1.84,0.0,0.0,0.0,0.0,0.11,2.8,0.0,2.8,288.72,Windy,10.0,5.0,0.11,0.0,0.0,0.91,0.0,0.1,0.26,21.0,4.8,0.92
